HOW_CcmuNumber,HOW_DateActive,HOW_DateInactive,HOW_IdNumber,HOW_ChangedBy,HOW_DateChanged
5ME159,01/01/2000 00:00:00,09/15/2005 00:00:00,13,,
5ME175,01/01/2000 00:00:00,07/03/2002 00:00:00,288,,
5ME175,07/04/2002 00:00:00,12/31/2999 00:00:00,977,carolyn,2002-09-10 00:00:00.000000
5ME248,05/15/2000 00:00:00,11/01/2001 00:00:00,288,,
5ME248,11/02/2001 00:00:00,12/31/2999 00:00:00,793,carolyn,2001-11-02 00:00:00.000000
603807,01/01/2000 00:00:00,12/31/2999 00:00:00,1948,WEB Services,2009-03-27 00:00:00.000000
616113,05/09/2006 00:00:00,12/31/2999 00:00:00,1611,WEB Services,2006-05-09 00:00:00.000000
633052,05/08/1993 00:00:00,12/31/2999 00:00:00,798,,
70a015,06/01/1991 00:00:00,05/31/1995 00:00:00,672,,
70a027,09/10/1993 00:00:00,01/31/1995 00:00:00,673,,
70a027,02/01/1995 00:00:00,03/31/1997 00:00:00,49,,
70a204,07/19/1999 00:00:00,11/18/1999 00:00:00,358,,
70A001,04/12/1996 00:00:00,10/19/2000 00:00:00,174,,
70A002,08/07/1995 00:00:00,10/19/2000 00:00:00,297,,
70A003,04/26/1995 00:00:00,10/19/2000 00:00:00,298,,
70A004,02/01/1991 00:00:00,11/29/1996 00:00:00,598,,
70A004,11/30/1996 00:00:00,10/19/2000 00:00:00,174,,
70A005,03/07/1996 00:00:00,10/19/2000 00:00:00,299,,
70A006,07/21/1997 00:00:00,10/19/2000 00:00:00,182,,
70A007,08/20/1996 00:00:00,10/19/2000 00:00:00,174,,
70A008,11/18/1995 00:00:00,10/19/2000 00:00:00,174,,
70A009,06/01/1990 00:00:00,10/19/2000 00:00:00,300,,
70A010,03/03/1995 00:00:00,10/19/2000 00:00:00,174,,
70A011,08/06/1996 00:00:00,12/31/2999 00:00:00,301,,
70A012,05/24/1996 00:00:00,10/31/2012 00:00:00,302,,
70A012,11/01/2012 00:00:00,12/31/2999 00:00:00,2430,Admin,2012-11-29 00:00:00.000000
70A013,10/27/1995 00:00:00,10/24/2000 00:00:00,174,,
70A014,02/11/1991 00:00:00,10/24/2000 00:00:00,303,,
70A015,06/01/1995 00:00:00,10/24/2000 00:00:00,304,,
70A016,07/31/1997 00:00:00,05/19/1999 00:00:00,219,,
70A016,05/20/1999 00:00:00,10/19/2000 00:00:00,218,,
70A017,06/09/1998 00:00:00,05/18/1999 00:00:00,219,,
70A017,05/19/1999 00:00:00,10/19/2000 00:00:00,218,,
70A018,09/30/1996 00:00:00,10/24/2000 00:00:00,305,,
70A019,07/25/1995 00:00:00,10/24/2000 00:00:00,174,,
70A020,11/04/1991 00:00:00,10/24/2000 00:00:00,300,,
70A021,07/19/1995 00:00:00,10/24/2000 00:00:00,306,,
70A022,02/01/1997 00:00:00,10/24/2000 00:00:00,174,,
70A023,08/12/1996 00:00:00,10/24/2000 00:00:00,307,,
70A024,04/08/1997 00:00:00,10/24/2000 00:00:00,308,,
70A025,06/24/1996 00:00:00,10/24/2000 00:00:00,309,,
70A026,08/15/1990 00:00:00,10/24/2000 00:00:00,300,,
70A027,04/01/1997 00:00:00,10/24/2000 00:00:00,310,,
70A028,02/15/1992 00:00:00,02/29/1996 00:00:00,674,,
70A028,03/01/1996 00:00:00,10/24/2000 00:00:00,311,,
70A029,08/28/1991 00:00:00,10/24/2000 00:00:00,312,,
70A030,09/30/1997 00:00:00,06/20/1999 00:00:00,313,,
70A030,06/21/1999 00:00:00,10/24/2000 00:00:00,370,,
70A031,02/01/1995 00:00:00,10/24/2000 00:00:00,183,,
70A032,01/08/1997 00:00:00,10/24/2000 00:00:00,174,,
70A033,07/01/1990 00:00:00,04/07/1996 00:00:00,675,,
70A033,04/08/1996 00:00:00,10/14/1997 00:00:00,676,,
70A033,10/15/1997 00:00:00,10/24/2000 00:00:00,183,,
70A034,06/03/1992 00:00:00,11/16/1992 00:00:00,183,,
70A035,08/01/1996 00:00:00,10/24/2000 00:00:00,314,,
70A036,05/29/1998 00:00:00,10/24/2000 00:00:00,315,,
70A037,11/01/1996 00:00:00,10/24/2000 00:00:00,316,,
70A038,02/03/1995 00:00:00,05/25/1998 00:00:00,317,,
70A038,05/26/1998 00:00:00,10/24/2000 00:00:00,33,,
70A039,02/07/1995 00:00:00,10/24/2000 00:00:00,318,,
70A040,05/16/1996 00:00:00,10/30/1996 00:00:00,677,,
70A040,10/31/1996 00:00:00,10/24/2000 00:00:00,678,,
70A041,07/08/1992 00:00:00,10/11/1994 00:00:00,679,,
70A041,10/12/1994 00:00:00,11/30/1994 00:00:00,680,,
70A041,12/01/1994 00:00:00,10/24/2000 00:00:00,174,,
70A042,03/01/1996 00:00:00,10/24/2000 00:00:00,319,,
70A043,11/01/1992 00:00:00,11/30/1994 00:00:00,681,,
70A043,12/01/1994 00:00:00,10/24/2000 00:00:00,174,,
70A044,11/22/1995 00:00:00,10/24/2000 00:00:00,320,,
70A045,11/08/1996 00:00:00,10/24/2000 00:00:00,174,,
70A046,08/13/1992 00:00:00,08/13/1999 00:00:00,366,,
70A047,01/01/1980 00:00:00,10/31/1998 00:00:00,174,,
70A048,06/16/1998 00:00:00,10/24/2000 00:00:00,321,,
70A049,04/03/1991 00:00:00,11/30/1994 00:00:00,681,,
70A049,12/01/1994 00:00:00,10/24/2000 00:00:00,174,,
70A050,12/19/1994 00:00:00,10/24/2000 00:00:00,322,,
70A051,03/21/1997 00:00:00,10/24/2000 00:00:00,323,,
70A052,02/01/1990 00:00:00,10/24/2000 00:00:00,324,,
70A053,11/01/1995 00:00:00,07/01/1998 00:00:00,325,,
70A054,10/23/1996 00:00:00,10/24/2000 00:00:00,174,,
70A055,08/08/1996 00:00:00,10/24/2000 00:00:00,174,,
70A056,07/08/1996 00:00:00,10/24/2000 00:00:00,326,,
70A057,03/01/1994 00:00:00,02/15/2002 00:00:00,327,,
70A057,02/16/2002 00:00:00,06/11/2014 00:00:00,970,carolyn,2002-08-27 00:00:00.000000
70A057,06/12/2014 00:00:00,12/31/2999 00:00:00,2720,Admin,2014-06-24 00:00:00.000000
70A058,04/16/1998 00:00:00,10/24/2000 00:00:00,309,,
70A060,07/08/1992 00:00:00,10/24/2000 00:00:00,300,,
70A061,04/08/1996 00:00:00,10/24/2000 00:00:00,328,,
70A062,07/16/1997 00:00:00,11/10/2006 00:00:00,329,,
70A062,11/11/2006 00:00:00,08/04/2010 00:00:00,1646,Admin,2006-07-18 00:00:00.000000
70A062,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-25 00:00:00.000000
70A063,09/04/1997 00:00:00,10/24/2000 00:00:00,2,,
70A064,11/06/1990 00:00:00,10/24/2000 00:00:00,330,,
70A065,08/06/1998 00:00:00,08/16/2000 00:00:00,331,,
70A065,08/17/2000 00:00:00,10/23/2000 00:00:00,439,CAROLYN,2000-08-16 00:00:00.000000
70A066,06/04/1994 00:00:00,10/24/2000 00:00:00,332,,
70A067,09/23/1996 00:00:00,10/24/2000 00:00:00,333,,
70A068,11/28/1997 00:00:00,10/24/2000 00:00:00,334,,
70A069,09/01/1995 00:00:00,07/31/2001 00:00:00,335,,
70A069,08/01/2001 00:00:00,05/01/2006 00:00:00,728,carolyn,2001-08-08 00:00:00.000000
70A069,05/02/2006 00:00:00,03/31/2010 00:00:00,1605,Admin,2006-04-26 00:00:00.000000
70A069,04/01/2010 00:00:00,12/31/2999 00:00:00,2037,Admin,2009-12-23 00:00:00.000000
70A070,12/25/1997 00:00:00,10/24/2000 00:00:00,336,,
70A071,10/26/1995 00:00:00,10/24/2000 00:00:00,174,,
70A072,09/24/1996 00:00:00,10/24/2000 00:00:00,337,,
70A073,10/01/1989 00:00:00,07/31/1994 00:00:00,684,,
70A073,08/01/1994 00:00:00,10/25/2000 00:00:00,338,,
70A074,04/14/1995 00:00:00,10/25/2000 00:00:00,88,,
70A075,06/18/1990 00:00:00,11/30/1994 00:00:00,681,,
70A075,12/01/1994 00:00:00,10/24/2000 00:00:00,174,,
70A076,11/21/1997 00:00:00,10/25/2000 00:00:00,339,,
70A077,05/01/1990 00:00:00,10/25/2000 00:00:00,230,,
70A078,07/17/1998 00:00:00,10/25/2000 00:00:00,340,,
70A079,09/07/1995 00:00:00,10/25/2000 00:00:00,341,,
70A080,02/08/1998 00:00:00,10/25/2000 00:00:00,40,,
70A081,01/12/1996 00:00:00,10/25/2000 00:00:00,342,,
70A082,08/21/1997 00:00:00,10/25/2000 00:00:00,174,,
70A083,11/18/1997 00:00:00,10/07/2003 00:00:00,282,,
70A083,10/08/2003 00:00:00,07/17/2012 00:00:00,1156,Admin,2003-10-07 00:00:00.000000
70A083,07/18/2012 00:00:00,12/31/2999 00:00:00,2372,Admin,2012-07-17 00:00:00.000000
70A084,06/01/1995 00:00:00,11/16/1998 00:00:00,26,,
70A084,11/17/1998 00:00:00,03/31/1999 00:00:00,586,,
70A084,04/01/1999 00:00:00,10/25/2000 00:00:00,569,,
70A085,10/24/1997 00:00:00,10/25/2000 00:00:00,343,,
70A086,07/17/1996 00:00:00,10/25/2000 00:00:00,174,,
70A087,10/10/1995 00:00:00,10/25/2000 00:00:00,344,,
70A088,04/01/1993 00:00:00,10/25/2000 00:00:00,300,,
70A089,08/01/1995 00:00:00,10/25/2000 00:00:00,345,,
70A091,10/28/1994 00:00:00,10/25/2000 00:00:00,346,,
70A092,10/30/1997 00:00:00,10/25/2000 00:00:00,347,,
70A093,06/01/1998 00:00:00,10/25/2000 00:00:00,348,,
70A094,09/27/1988 00:00:00,11/30/1994 00:00:00,108,,
70A094,12/01/1994 00:00:00,11/15/1998 00:00:00,35,,
70A094,11/16/1998 00:00:00,10/24/2000 00:00:00,108,,
70A095,04/01/1992 00:00:00,10/24/2000 00:00:00,183,,
70A096,12/08/1995 00:00:00,05/25/1998 00:00:00,34,,
70A096,05/26/1998 00:00:00,10/25/2000 00:00:00,33,,
70A097,06/28/1995 00:00:00,12/31/2999 00:00:00,349,,
70A098,02/02/1998 00:00:00,10/25/2000 00:00:00,350,,
70A099,03/04/1998 00:00:00,02/06/2000 00:00:00,69,,
70A099,02/07/2000 00:00:00,10/24/2000 00:00:00,442,,
70A100,08/09/1996 00:00:00,07/02/2000 00:00:00,69,,
70A100,07/03/2000 00:00:00,10/25/2000 00:00:00,442,CAROLYN,2000-08-16 00:00:00.000000
70A101,01/10/1997 00:00:00,10/25/2000 00:00:00,351,,
70A102,05/03/1993 00:00:00,05/02/2003 00:00:00,352,,
70A102,05/03/2003 00:00:00,11/30/2012 00:00:00,1098,carolyn,2003-05-27 00:00:00.000000
70A102,12/01/2012 00:00:00,12/31/2999 00:00:00,2437,Admin,2016-04-12 00:00:00.000000
70A103,02/26/1998 00:00:00,10/25/2000 00:00:00,353,,
70A104,04/18/1996 00:00:00,10/25/2000 00:00:00,354,,
70A200,06/24/1999 00:00:00,10/31/2012 00:00:00,355,,
70A200,11/01/2012 00:00:00,12/31/2999 00:00:00,2430,Admin,2012-11-29 00:00:00.000000
70A201,06/04/1999 00:00:00,10/24/2000 00:00:00,356,,
70A202,06/25/1999 00:00:00,10/19/2000 00:00:00,357,,
70A203,07/19/1999 00:00:00,10/24/2000 00:00:00,39,,
70A204,11/19/1999 00:00:00,10/24/2000 00:00:00,398,,
70A205,10/23/1998 00:00:00,10/19/2000 00:00:00,359,,
70A206,12/17/1998 00:00:00,10/25/2000 00:00:00,418,,
70A207,07/13/1999 00:00:00,10/24/2000 00:00:00,360,,
70A208,04/08/1999 00:00:00,10/19/2000 00:00:00,361,,
70A209,03/05/1999 00:00:00,03/22/2001 00:00:00,2,,
70A209,03/23/2001 00:00:00,04/30/2005 00:00:00,652,carolyn,2001-04-24 00:00:00.000000
70A209,05/01/2005 00:00:00,05/14/2007 00:00:00,1392,Admin,2005-04-29 00:00:00.000000
70A209,05/15/2007 00:00:00,06/30/2011 00:00:00,1503,Admin,2009-04-16 00:00:00.000000
70A209,07/01/2011 00:00:00,05/31/2013 00:00:00,2242,Admin,2011-07-07 00:00:00.000000
70A209,06/01/2013 00:00:00,12/31/2999 00:00:00,2515,Admin,2013-07-24 00:00:00.000000
70A210,02/05/1999 00:00:00,10/24/2000 00:00:00,35,,
70A211,04/09/1999 00:00:00,10/25/2000 00:00:00,363,,
70A212,04/06/1999 00:00:00,10/24/2000 00:00:00,364,,
70A213,08/16/1999 00:00:00,10/25/2000 00:00:00,365,,
70A214,12/12/1991 00:00:00,12/31/2999 00:00:00,366,,
70A216,09/01/1999 00:00:00,10/24/2000 00:00:00,367,,
70A217,09/13/1999 00:00:00,06/25/2000 00:00:00,183,,
70A217,06/26/2000 00:00:00,10/19/2000 00:00:00,437,,
70A218,06/23/1999 00:00:00,10/25/2000 00:00:00,6,,
70A226,01/21/2000 00:00:00,10/25/2000 00:00:00,405,,
70A233,04/14/2000 00:00:00,10/24/2000 00:00:00,427,,
70A235,12/07/2015 00:00:00,12/31/2999 00:00:00,2932,WEB Services,2015-12-08 09:03:41.827322
70A241,05/05/2009 00:00:00,12/31/2999 00:00:00,447,,
70A246,09/19/2000 00:00:00,12/31/2999 00:00:00,61,,
70A249,11/08/2000 00:00:00,02/25/2004 00:00:00,503,,
70A249,02/26/2004 00:00:00,12/30/2009 00:00:00,1407,Brett,2004-04-13 00:00:00.000000
70A249,12/31/2009 00:00:00,12/31/2999 00:00:00,2044,Admin,2010-11-29 00:00:00.000000
70A259,03/19/2001 00:00:00,03/20/2001 00:00:00,81,,
70A259,03/21/2001 00:00:00,12/31/2999 00:00:00,630,Admin,2016-04-12 00:00:00.000000
70A260,04/26/2001 00:00:00,11/30/2013 00:00:00,647,,
70A260,12/01/2013 00:00:00,12/31/2999 00:00:00,2640,Admin,2013-12-26 00:00:00.000000
70A261,04/13/2001 00:00:00,12/31/2999 00:00:00,645,,
70A262,05/01/2001 00:00:00,01/01/2004 00:00:00,158,,
70A262,01/02/2004 00:00:00,08/04/2010 00:00:00,1188,carolyn,2003-12-30 00:00:00.000000
70A262,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-27 00:00:00.000000
70A263,05/02/2001 00:00:00,04/25/2007 00:00:00,670,,
70A263,04/26/2007 00:00:00,12/31/2999 00:00:00,1721,Admin,2007-04-25 00:00:00.000000
70A264,06/29/2001 00:00:00,12/31/2999 00:00:00,707,,
70A265,07/31/2001 00:00:00,12/31/2999 00:00:00,746,,
70A266,09/18/2001 00:00:00,12/31/2999 00:00:00,760,,
70A267,09/18/2001 00:00:00,01/14/2009 00:00:00,761,,
70A267,01/15/2009 00:00:00,12/31/2999 00:00:00,1918,Admin,2009-02-04 00:00:00.000000
70A268,09/24/2001 00:00:00,10/12/2009 00:00:00,767,,
70A268,10/13/2009 00:00:00,12/31/2999 00:00:00,2025,Admin,2010-03-25 00:00:00.000000
70A269,10/19/2001 00:00:00,01/14/2009 00:00:00,784,,
70A269,01/15/2009 00:00:00,12/31/2999 00:00:00,1918,Admin,2009-02-04 00:00:00.000000
70A270,11/30/2001 00:00:00,12/31/2999 00:00:00,810,,
70A271,01/03/2002 00:00:00,07/31/2009 00:00:00,838,,
70A271,08/01/2009 00:00:00,12/30/2009 00:00:00,1407,Admin,2009-07-30 00:00:00.000000
70A271,12/31/2009 00:00:00,12/31/2999 00:00:00,2044,Admin,2010-01-11 00:00:00.000000
70A272,01/10/2002 00:00:00,03/22/2005 00:00:00,837,,
70A272,03/23/2005 00:00:00,12/31/2999 00:00:00,1381,Admin,2005-03-22 00:00:00.000000
70A273,02/28/2002 00:00:00,12/31/2999 00:00:00,862,,
70A274,04/19/2002 00:00:00,12/31/2999 00:00:00,892,,
70A275,04/25/2002 00:00:00,12/01/2006 00:00:00,893,,
70A275,12/02/2006 00:00:00,11/30/2010 00:00:00,1697,Admin,2006-12-01 00:00:00.000000
70A275,12/01/2010 00:00:00,02/28/2013 00:00:00,1153,Admin,2010-12-02 00:00:00.000000
70A275,03/01/2013 00:00:00,03/31/2015 00:00:00,2019,Admin,2013-04-08 00:00:00.000000
70A275,04/01/2015 00:00:00,12/31/2999 00:00:00,2845,Admin,2015-04-01 00:00:00.000000
70A276,05/03/2002 00:00:00,10/31/2012 00:00:00,373,,
70A276,11/01/2012 00:00:00,12/31/2999 00:00:00,2431,Admin,2012-11-29 00:00:00.000000
70A277,05/09/2002 00:00:00,11/30/2013 00:00:00,908,,
70A277,12/01/2013 00:00:00,12/31/2999 00:00:00,2644,Admin,2013-12-27 00:00:00.000000
70A278,05/29/2002 00:00:00,12/31/2999 00:00:00,911,,
70A279,06/13/2002 00:00:00,11/30/2013 00:00:00,926,,
70A279,12/01/2013 00:00:00,12/31/2999 00:00:00,2632,Admin,2013-12-26 00:00:00.000000
70A280,06/28/2002 00:00:00,12/31/2999 00:00:00,932,,
70A281,08/16/2002 00:00:00,02/28/2014 00:00:00,954,,
70A281,03/01/2014 00:00:00,12/31/2999 00:00:00,2656,Admin,2014-01-30 00:00:00.000000
70A282,09/09/2002 00:00:00,02/28/2003 00:00:00,975,,
70A283,09/27/2002 00:00:00,12/31/2999 00:00:00,989,,
70A284,10/31/2002 00:00:00,04/30/2007 00:00:00,1002,,
70A284,05/01/2007 00:00:00,03/31/2014 00:00:00,1722,Admin,2007-04-30 00:00:00.000000
70A284,04/01/2014 00:00:00,12/31/2999 00:00:00,2678,Admin,2014-04-09 00:00:00.000000
70A285,12/12/2002 00:00:00,12/31/2999 00:00:00,1019,,
70A286,02/07/2003 00:00:00,03/31/2013 00:00:00,442,,
70A286,04/01/2013 00:00:00,12/31/2999 00:00:00,2496,Admin,2013-04-01 00:00:00.000000
70A287,03/21/2003 00:00:00,08/01/2006 00:00:00,1065,,
70A287,08/02/2006 00:00:00,12/31/2999 00:00:00,1654,Admin,2006-08-01 00:00:00.000000
70A288,05/19/2003 00:00:00,03/31/2013 00:00:00,442,,
70A288,04/01/2013 00:00:00,12/31/2999 00:00:00,2496,Admin,2013-04-01 00:00:00.000000
70A289,07/22/2003 00:00:00,07/31/2003 00:00:00,1127,,
70A289,08/01/2003 00:00:00,11/30/2013 00:00:00,1128,carolyn,2003-07-31 00:00:00.000000
70A289,12/01/2013 00:00:00,12/31/2999 00:00:00,2634,Admin,2013-12-26 00:00:00.000000
70A290,08/11/2003 00:00:00,06/23/2006 00:00:00,1132,,
70A290,06/24/2006 00:00:00,01/31/2008 00:00:00,1645,Admin,2006-06-26 00:00:00.000000
70A290,02/01/2008 00:00:00,08/04/2010 00:00:00,1809,Admin,2008-02-11 00:00:00.000000
70A290,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-27 00:00:00.000000
70A291,08/08/2003 00:00:00,08/27/2003 00:00:00,1131,,
70A291,08/28/2003 00:00:00,12/31/2999 00:00:00,1134,carolyn,2003-08-27 00:00:00.000000
70A292,11/10/2003 00:00:00,11/30/2013 00:00:00,1169,,
70A292,12/01/2013 00:00:00,12/31/2999 00:00:00,2642,Admin,2013-12-27 00:00:00.000000
70A293,04/16/2004 00:00:00,12/31/2999 00:00:00,156,,
70A294,02/23/2005 00:00:00,03/31/2010 00:00:00,1359,,
70A294,04/01/2010 00:00:00,12/31/2999 00:00:00,2075,Admin,2010-04-01 00:00:00.000000
70A295,06/16/2005 00:00:00,08/04/2010 00:00:00,1414,,
70A295,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70A296,11/18/2005 00:00:00,06/30/2013 00:00:00,1481,,
70A296,07/01/2013 00:00:00,12/31/2999 00:00:00,2531,Admin,2013-07-25 00:00:00.000000
70A297,12/09/2005 00:00:00,08/04/2010 00:00:00,1487,,
70A297,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-25 00:00:00.000000
70A298,12/30/2005 00:00:00,12/30/2009 00:00:00,1493,,
70A298,12/31/2009 00:00:00,07/30/2013 00:00:00,2062,Admin,2010-02-26 00:00:00.000000
70A298,07/31/2013 00:00:00,12/31/2999 00:00:00,2553,Admin,2013-08-02 00:00:00.000000
70A299,03/01/2006 00:00:00,08/04/2010 00:00:00,1538,,
70A299,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-27 00:00:00.000000
70A300,02/09/2016 00:00:00,12/31/2999 00:00:00,2936,WEB Services,2016-02-09 15:53:09.969921
70A301,02/17/2016 00:00:00,12/31/2999 00:00:00,2940,WEB Services,2016-02-19 11:23:55.384937
70A302,03/31/2006 00:00:00,06/30/2013 00:00:00,1575,,
70A302,07/01/2013 00:00:00,12/31/2999 00:00:00,2547,Admin,2013-07-25 00:00:00.000000
70A303,04/12/2006 00:00:00,08/04/2010 00:00:00,1585,,
70A303,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70A304,06/02/2006 00:00:00,12/31/2999 00:00:00,1631,,
70A305,11/09/2006 00:00:00,08/04/2010 00:00:00,1680,,
70A305,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70A306,11/17/2006 00:00:00,07/14/2009 00:00:00,1681,,
70A306,07/15/2009 00:00:00,12/31/2999 00:00:00,1991,Admin,2009-07-16 00:00:00.000000
70A307,04/06/2007 00:00:00,05/14/2015 00:00:00,1717,,
70A307,05/15/2015 00:00:00,12/31/2999 00:00:00,2880,Admin,2015-06-17 00:00:00.000000
70A308,06/29/2007 00:00:00,08/04/2010 00:00:00,1741,,
70A308,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70A309,07/30/2007 00:00:00,06/30/2008 00:00:00,442,,
70A309,07/01/2008 00:00:00,04/30/2009 00:00:00,1850,Admin,2008-07-31 00:00:00.000000
70A309,05/01/2009 00:00:00,10/09/2010 00:00:00,1964,Admin,2009-05-06 00:00:00.000000
70A309,10/10/2010 00:00:00,08/31/2015 00:00:00,2147,Admin,2010-12-08 00:00:00.000000
70A309,09/01/2015 00:00:00,12/31/2999 00:00:00,2906,Admin,2015-09-03 00:00:00.000000
70A310,05/01/2008 00:00:00,12/31/2999 00:00:00,1829,,
70A311,04/01/2009 00:00:00,08/31/2016 00:00:00,1951,,
70A311,09/01/2016 00:00:00,12/31/2999 00:00:00,3013,Admin,2016-08-31 00:00:00.000000
70A312,04/01/2009 00:00:00,12/04/2009 00:00:00,1952,,
70A312,12/05/2009 00:00:00,12/31/2999 00:00:00,2035,Admin,2009-12-18 00:00:00.000000
70A314,05/01/2009 00:00:00,12/31/2999 00:00:00,1963,,
70A315,05/17/2010 00:00:00,12/30/2012 00:00:00,2091,,
70A315,12/31/2012 00:00:00,11/30/2015 00:00:00,2450,Admin,2012-12-26 00:00:00.000000
70A315,12/01/2015 00:00:00,12/31/2999 00:00:00,2930,Admin,2015-11-30 00:00:00.000000
70A316,06/01/2010 00:00:00,09/30/2012 00:00:00,2096,,
70A316,10/01/2012 00:00:00,12/31/2999 00:00:00,2096,Admin,2012-10-01 00:00:00.000000
70A317,10/07/2010 00:00:00,12/31/2999 00:00:00,2148,,
70A318,09/02/2011 00:00:00,12/31/2999 00:00:00,2270,,
70A319,05/01/2012 00:00:00,12/31/2999 00:00:00,2338,,
70A320,08/22/2012 00:00:00,12/31/2999 00:00:00,2384,,
70A321,01/01/2013 00:00:00,12/31/2999 00:00:00,2455,,
70A322,06/27/2013 00:00:00,12/31/2999 00:00:00,150,WEB Services,2013-08-02 12:50:21.093351
70A323,09/01/2014 00:00:00,12/31/2999 00:00:00,2773,WEB Services,2014-09-10 09:46:01.117351
70A324,07/21/2014 00:00:00,12/31/2999 00:00:00,2496,WEB Services,2014-07-22 10:02:28.406399
70A325,08/30/2016 00:00:00,12/31/2999 00:00:00,3009,WEB Services,2016-08-30 16:00:26.557927
70m217,01/01/2013 00:00:00,12/31/2999 00:00:00,2473,Admin,2013-02-04 00:00:00.000000
70M001,10/20/2000 00:00:00,06/05/2002 00:00:00,174,,
70M001,06/06/2002 00:00:00,12/31/2999 00:00:00,979,carolyn,2002-09-12 00:00:00.000000
70M002,10/20/2000 00:00:00,02/20/2006 00:00:00,297,,
70M002,02/21/2006 00:00:00,12/31/2999 00:00:00,1620,Admin,2006-05-18 00:00:00.000000
70M003,10/20/2000 00:00:00,12/31/2999 00:00:00,298,,
70M004,10/20/2000 00:00:00,01/08/2007 00:00:00,174,,
70M004,01/09/2007 00:00:00,07/10/2013 00:00:00,1928,Admin,2009-02-18 00:00:00.000000
70M004,07/11/2013 00:00:00,12/31/2999 00:00:00,2559,Admin,2013-08-14 00:00:00.000000
70M005,10/20/2000 00:00:00,12/31/2999 00:00:00,299,,
70M006,10/20/2000 00:00:00,12/31/2999 00:00:00,182,,
70M007,10/20/2000 00:00:00,07/10/2013 00:00:00,174,,
70M007,07/11/2013 00:00:00,12/31/2999 00:00:00,2561,Admin,2013-08-14 00:00:00.000000
70M008,10/20/2000 00:00:00,01/08/2007 00:00:00,174,,
70M008,01/09/2007 00:00:00,07/10/2013 00:00:00,1805,Admin,2008-02-05 00:00:00.000000
70M008,07/11/2013 00:00:00,12/31/2999 00:00:00,2563,Admin,2013-08-14 00:00:00.000000
70M009,10/20/2000 00:00:00,12/19/2002 00:00:00,300,,
70M009,12/20/2002 00:00:00,04/30/2015 00:00:00,1028,carolyn,2002-12-30 00:00:00.000000
70M009,05/01/2015 00:00:00,12/31/2999 00:00:00,2874,Admin,2015-05-08 00:00:00.000000
70M010,10/20/2000 00:00:00,02/13/2003 00:00:00,174,,
70M010,02/14/2003 00:00:00,04/28/2005 00:00:00,1072,carolyn,2003-03-25 00:00:00.000000
70M010,04/29/2005 00:00:00,12/31/2009 00:00:00,174,Admin,2005-04-28 00:00:00.000000
70M010,01/01/2010 00:00:00,01/13/2011 00:00:00,681,Admin,2010-01-07 00:00:00.000000
70M010,01/14/2011 00:00:00,12/31/2999 00:00:00,2223,Admin,2011-06-01 00:00:00.000000
70M013,10/25/2000 00:00:00,01/08/2007 00:00:00,174,,
70M013,01/09/2007 00:00:00,07/10/2013 00:00:00,1929,Admin,2009-02-18 00:00:00.000000
70M013,07/11/2013 00:00:00,12/31/2999 00:00:00,2567,Admin,2013-08-14 00:00:00.000000
70M014,10/25/2000 00:00:00,06/01/2001 00:00:00,303,,
70M014,06/02/2001 00:00:00,01/14/2010 00:00:00,700,carolyn,2001-06-26 00:00:00.000000
70M014,01/15/2010 00:00:00,07/29/2012 00:00:00,2049,Admin,2010-01-22 00:00:00.000000
70M014,07/30/2012 00:00:00,12/31/2999 00:00:00,2378,Admin,2012-07-31 00:00:00.000000
70M015,10/25/2000 00:00:00,12/31/2999 00:00:00,304,,
70M016,10/20/2000 00:00:00,02/16/2009 00:00:00,218,,
70M016,02/17/2009 00:00:00,02/01/2015 00:00:00,1946,Admin,2009-03-23 00:00:00.000000
70M016,02/02/2015 00:00:00,02/02/2015 00:00:00,1153,Admin,2015-08-13 00:00:00.000000
70M016,02/03/2015 00:00:00,12/31/2999 00:00:00,1946,Admin,2015-11-24 00:00:00.000000
70M017,10/20/2000 00:00:00,02/16/2009 00:00:00,218,,
70M017,02/17/2009 00:00:00,02/01/2015 00:00:00,1946,Admin,2009-03-23 00:00:00.000000
70M017,02/02/2015 00:00:00,02/02/2015 00:00:00,1153,Admin,2015-08-13 00:00:00.000000
70M017,02/03/2015 00:00:00,12/31/2999 00:00:00,1946,Admin,2015-11-24 00:00:00.000000
70M018,10/25/2000 00:00:00,08/21/2002 00:00:00,305,,
70M018,08/22/2002 00:00:00,12/31/2999 00:00:00,89,carolyn,2002-10-23 00:00:00.000000
70M019,10/25/2000 00:00:00,01/07/2007 00:00:00,174,,
70M019,01/08/2007 00:00:00,07/10/2013 00:00:00,1926,Admin,2009-02-18 00:00:00.000000
